(-0.362853, -0.537035)
(-0.361715, -0.539836)
(-0.360576, -0.542630)
(-0.359436, -0.545419)
(-0.358296, -0.548201)
(-0.357155, -0.550978)
(-0.356014, -0.553748)
(-0.354872, -0.556513)
(-0.353730, -0.559271)
(-0.352587, -0.562024)
(-0.351443, -0.564770)
(-0.350299, -0.567510)
(-0.349155, -0.570244)
(-0.348010, -0.572971)
(-0.346864, -0.575693)
(-0.345718, -0.578408)
(-0.344572, -0.581116)
(-0.343425, -0.583819)
(-0.342277, -0.586515)
(-0.341129, -0.589204)
(-0.339981, -0.591888)
(-0.338832, -0.594564)
(-0.337682, -0.597234)
(-0.336532, -0.599898)
(-0.335381, -0.602555)
(-0.334230, -0.605206)
(-0.333079, -0.607850)
(-0.331927, -0.610487)
(-0.330774, -0.613118)
(-0.329621, -0.615742)
(-0.328467, -0.618359)
(-0.327313, -0.620969)
(-0.326159, -0.623573)
(-0.325004, -0.626170)
(-0.323848, -0.628760)
(-0.322692, -0.631343)
(-0.321536, -0.633919)
(-0.320379, -0.636488)
(-0.319221, -0.639051)
(-0.318063, -0.641606)
(-0.316905, -0.644154)
(-0.315746, -0.646696)
(-0.314587, -0.649230)
(-0.313427, -0.651757)
(-0.312267, -0.654277)
(-0.311106, -0.656790)
(-0.309945, -0.659296)
(-0.308783, -0.661794)
(-0.307621, -0.664285)
(-0.306458, -0.666769)
(-0.305295, -0.669246)
(-0.304132, -0.671715)
(-0.302968, -0.674177)
(-0.301804, -0.676632)
(-0.300639, -0.679079)
(-0.299473, -0.681519)
(-0.298308, -0.683952)
(-0.297141, -0.686376)
(-0.295975, -0.688794)
(-0.294808, -0.691204)
(-0.293640, -0.693606)
(-0.292472, -0.696001)
(-0.291304, -0.698388)
(-0.290135, -0.700767)
(-0.288966, -0.703139)
(-0.287796, -0.705503)
(-0.286626, -0.707860)
(-0.285455, -0.710208)
(-0.284284, -0.712549)
(-0.283113, -0.714882)
(-0.281941, -0.717208)
(-0.280769, -0.719525)
(-0.279596, -0.721835)
(-0.278423, -0.724136)
(-0.277249, -0.726430)
(-0.276075, -0.728716)
(-0.274901, -0.730994)
(-0.273726, -0.733264)
(-0.272551, -0.735526)
(-0.271376, -0.737779)
(-0.270200, -0.740025)
(-0.269023, -0.742263)
(-0.267846, -0.744492)
(-0.266669, -0.746714)
(-0.265492, -0.748927)
(-0.264314, -0.751132)
(-0.263135, -0.753329)
(-0.261957, -0.755517)
(-0.260777, -0.757697)
(-0.259598, -0.759869)
(-0.258418, -0.762033)
(-0.257238, -0.764188)
(-0.256057, -0.766335)
(-0.254876, -0.768474)
(-0.253694, -0.770604)
(-0.252513, -0.772726)
(-0.251330, -0.774839)
(-0.250148, -0.776944)
(-0.248965, -0.779040)
(-0.247781, -0.781128)
(-0.246598, -0.783207)
(-0.245414, -0.785278)
(-0.244229, -0.787340)
(-0.243044, -0.789394)
(-0.241859, -0.791438)
(-0.240674, -0.793475)
(-0.239488, -0.795502)
(-0.238302, -0.797521)
(-0.237115, -0.799531)
(-0.235928, -0.801532)
(-0.234741, -0.803525)
(-0.233553, -0.805508)
(-0.232365, -0.807483)
(-0.231177, -0.809449)
(-0.229988, -0.811407)
(-0.228799, -0.813355)
(-0.227609, -0.815294)
(-0.226420, -0.817225)
(-0.225230, -0.819147)
(-0.224039, -0.821059)
(-0.222848, -0.822963)
(-0.221657, -0.824857)
(-0.220466, -0.826743)
(-0.219274, -0.828620)
(-0.218082, -0.830487)
(-0.216890, -0.832345)
(-0.215697, -0.834195)
(-0.214504, -0.836035)
(-0.213311, -0.837866)
(-0.212117, -0.839688)
(-0.210923, -0.841500)
(-0.209729, -0.843304)
(-0.208534, -0.845098)
(-0.207339, -0.846883)
(-0.206144, -0.848658)
(-0.204948, -0.850425)
(-0.203752, -0.852182)
(-0.202556, -0.853930)
(-0.201360, -0.855668)
(-0.200163, -0.857397)
(-0.198966, -0.859117)
(-0.197769, -0.860827)
(-0.196571, -0.862528)
(-0.195373, -0.864219)
(-0.194175, -0.865901)
(-0.192976, -0.867574)
(-0.191777, -0.869236)
(-0.190578, -0.870890)
(-0.189379, -0.872534)
(-0.188179, -0.874168)
(-0.186979, -0.875793)
(-0.185779, -0.877408)
(-0.184578, -0.879014)
(-0.183378, -0.880610)
(-0.182177, -0.882196)
(-0.180975, -0.883772)
(-0.179774, -0.885339)
(-0.178572, -0.886897)
(-0.177370, -0.888444)
(-0.176167, -0.889982)
(-0.174964, -0.891510)
(-0.173762, -0.893029)
(-0.172558, -0.894537)
(-0.171355, -0.896036)
(-0.170151, -0.897525)
(-0.168947, -0.899004)
(-0.167743, -0.900473)
(-0.166539, -0.901933)
(-0.165334, -0.903382)
(-0.164129, -0.904822)
(-0.162924, -0.906252)
(-0.161718, -0.907671)
(-0.160512, -0.909081)
(-0.159307, -0.910481)
(-0.158100, -0.911871)
(-0.156894, -0.913251)
(-0.155687, -0.914621)
(-0.154480, -0.915981)
(-0.153273, -0.917331)
(-0.152066, -0.918671)
(-0.150858, -0.920001)
(-0.149651, -0.921320)
(-0.148443, -0.922630)
(-0.147234, -0.923930)
(-0.146026, -0.925219)
(-0.144817, -0.926498)
(-0.143608, -0.927768)
(-0.142399, -0.929027)
(-0.141190, -0.930275)
(-0.139980, -0.931514)
(-0.138771, -0.932743)
(-0.137561, -0.933961)
(-0.136350, -0.935169)
(-0.135140, -0.936367)
(-0.133929, -0.937554)
(-0.132719, -0.938731)
(-0.131508, -0.939898)
(-0.130297, -0.941055)
(-0.129085, -0.942201)
(-0.127874, -0.943337)
(-0.126662, -0.944463)
(-0.125450, -0.945578)
(-0.124238, -0.946683)
(-0.123026, -0.947778)
(-0.121813, -0.948862)
(-0.120600, -0.949936)
(-0.119388, -0.951000)
(-0.118175, -0.952053)
(-0.116961, -0.953095)
(-0.115748, -0.954128)
(-0.114534, -0.955149)
(-0.113321, -0.956161)
(-0.112107, -0.957161)
(-0.110893, -0.958152)
(-0.109678, -0.959132)
(-0.108464, -0.960101)
(-0.107250, -0.961060)
(-0.106035, -0.962008)
(-0.104820, -0.962946)
(-0.103605, -0.963873)
(-0.102390, -0.964790)
(-0.101174, -0.965696)
(-0.099959, -0.966591)
(-0.098743, -0.967476)
(-0.097527, -0.968350)
(-0.096311, -0.969214)
(-0.095095, -0.970067)
(-0.093879, -0.970910)
(-0.092663, -0.971741)
(-0.091446, -0.972563)
(-0.090230, -0.973373)
(-0.089013, -0.974173)
(-0.087796, -0.974962)
(-0.086579, -0.975741)
(-0.085362, -0.976509)
(-0.084144, -0.977266)
(-0.082927, -0.978012)
(-0.081709, -0.978748)
(-0.080492, -0.979473)
(-0.079274, -0.980187)
(-0.078056, -0.980891)
(-0.076838, -0.981584)
(-0.075620, -0.982266)
(-0.074402, -0.982937)
(-0.073183, -0.983598)
(-0.071965, -0.984247)
(-0.070746, -0.984886)
(-0.069528, -0.985515)
(-0.068309, -0.986132)
(-0.067090, -0.986739)
(-0.065871, -0.987334)
(-0.064652, -0.987919)
(-0.063433, -0.988494)
(-0.062213, -0.989057)
(-0.060994, -0.989609)
(-0.059774, -0.990151)
(-0.058555, -0.990682)
(-0.057335, -0.991202)
(-0.056115, -0.991711)
(-0.054896, -0.992209)
(-0.053676, -0.992696)
(-0.052456, -0.993173)
(-0.051236, -0.993639)
(-0.050016, -0.994093)
(-0.048795, -0.994537)
(-0.047575, -0.994970)
(-0.046355, -0.995392)
(-0.045134, -0.995803)
(-0.043914, -0.996204)
(-0.042693, -0.996593)
(-0.041473, -0.996971)
(-0.040252, -0.997339)
(-0.039031, -0.997695)
(-0.037810, -0.998041)
(-0.036589, -0.998376)
(-0.035368, -0.998700)
(-0.034147, -0.999012)
(-0.032926, -0.999314)
(-0.031705, -0.999605)
(-0.030484, -0.999885)
(-0.029263, -1.000154)
(-0.028042, -1.000412)
(-0.026821, -1.000659)
(-0.025599, -1.000896)
(-0.024378, -1.001121)
(-0.023157, -1.001335)
(-0.021935, -1.001538)
(-0.020714, -1.001731)
(-0.019492, -1.001912)
(-0.018271, -1.002082)
(-0.017049, -1.002242)
(-0.015828, -1.002390)
(-0.014606, -1.002528)
(-0.013384, -1.002654)
(-0.012163, -1.002770)
(-0.010941, -1.002874)
(-0.009720, -1.002967)
(-0.008498, -1.003050)
(-0.007276, -1.003122)
(-0.006054, -1.003182)
(-0.004833, -1.003232)
(-0.003611, -1.003270)
(-0.002389, -1.003298)
(-0.001168, -1.003314)
(0.000054, -1.003320)
(0.001276, -1.003314)
(0.002498, -1.003298)
(0.003719, -1.003271)
(0.004941, -1.003232)
(0.006163, -1.003183)
(0.007384, -1.003123)
(0.008606, -1.003051)
(0.009828, -1.002969)
(0.011050, -1.002876)
(0.012271, -1.002771)
(0.013493, -1.002656)
(0.014714, -1.002530)
(0.015936, -1.002393)
(0.017158, -1.002244)
(0.018379, -1.002085)
(0.019601, -1.001915)
(0.020822, -1.001734)
(0.022044, -1.001542)
(0.023265, -1.001339)
(0.024486, -1.001124)
(0.025708, -1.000899)
(0.026929, -1.000663)
(0.028150, -1.000417)
(0.029372, -1.000159)
(0.030593, -0.999890)
(0.031814, -0.999610)
(0.033035, -0.999319)
(0.034256, -0.999017)
(0.035477, -0.998705)
(0.036698, -0.998381)
(0.037919, -0.998047)
(0.039140, -0.997701)
(0.040361, -0.997345)
(0.041581, -0.996978)
(0.042802, -0.996599)
(0.044023, -0.996210)
(0.045243, -0.995810)
(0.046463, -0.995399)
(0.047684, -0.994977)
(0.048904, -0.994545)
(0.050124, -0.994101)
(0.051345, -0.993646)
(0.052565, -0.993181)
(0.053785, -0.992705)
(0.055005, -0.992217)
(0.056225, -0.991719)
(0.057444, -0.991210)
(0.058664, -0.990691)
(0.059884, -0.990160)
(0.061103, -0.989619)
(0.062323, -0.989066)
(0.063542, -0.988503)
(0.064761, -0.987929)
(0.065980, -0.987344)
(0.067199, -0.986749)
(0.068418, -0.986142)
(0.069637, -0.985525)
(0.070856, -0.984897)
(0.072074, -0.984258)
(0.073293, -0.983609)
(0.074511, -0.982949)
(0.075730, -0.982277)
(0.076948, -0.981596)
(0.078166, -0.980903)
(0.079384, -0.980200)
(0.080602, -0.979486)
(0.081819, -0.978761)
(0.083037, -0.978025)
(0.084254, -0.977279)
(0.085472, -0.976522)
(0.086689, -0.975754)
(0.087906, -0.974976)
(0.089123, -0.974187)
(0.090340, -0.973387)
(0.091557, -0.972577)
(0.092773, -0.971756)
(0.093990, -0.970924)
(0.095206, -0.970082)
(0.096422, -0.969229)
(0.097638, -0.968366)
(0.098854, -0.967492)
(0.100070, -0.966607)
(0.101285, -0.965712)
(0.102500, -0.964806)
(0.103716, -0.963889)
(0.104931, -0.962962)
(0.106146, -0.962025)
(0.107361, -0.961077)
(0.108575, -0.960118)
(0.109790, -0.959149)
(0.111004, -0.958170)
(0.112218, -0.957180)
(0.113432, -0.956179)
(0.114646, -0.955168)
(0.115859, -0.954146)
(0.117073, -0.953114)
(0.118286, -0.952072)
(0.119499, -0.951019)
(0.120712, -0.949956)
(0.121925, -0.948882)
(0.123137, -0.947798)
(0.124350, -0.946704)
(0.125562, -0.945599)
(0.126774, -0.944484)
(0.127986, -0.943359)
(0.129197, -0.942223)
(0.130409, -0.941077)
(0.131620, -0.939920)
(0.132831, -0.938754)
(0.134042, -0.937577)
(0.135253, -0.936389)
(0.136463, -0.935192)
(0.137673, -0.933984)
(0.138883, -0.932766)
(0.140093, -0.931538)
(0.141303, -0.930300)
(0.142512, -0.929051)
(0.143721, -0.927792)
(0.144930, -0.926523)
(0.146139, -0.925244)
(0.147348, -0.923955)
(0.148556, -0.922656)
(0.149764, -0.921346)
(0.150972, -0.920027)
(0.152179, -0.918697)
(0.153387, -0.917358)
(0.154594, -0.916008)
(0.155801, -0.914648)
(0.157008, -0.913279)
(0.158214, -0.911899)
(0.159420, -0.910509)
(0.160626, -0.909110)
(0.161832, -0.907700)
(0.163038, -0.906281)
(0.164243, -0.904851)
(0.165448, -0.903412)
(0.166653, -0.901963)
(0.167857, -0.900503)
(0.169062, -0.899034)
(0.170266, -0.897556)
(0.171470, -0.896067)
(0.172673, -0.894569)
(0.173876, -0.893060)
(0.175079, -0.891542)
(0.176282, -0.890014)
(0.177485, -0.888477)
(0.178687, -0.886930)
(0.179889, -0.885373)
(0.181091, -0.883806)
(0.182292, -0.882230)
(0.183493, -0.880644)
(0.184694, -0.879048)
(0.185895, -0.877443)
(0.187095, -0.875828)
(0.188295, -0.874203)
(0.189495, -0.872569)
(0.190694, -0.870926)
(0.191893, -0.869273)
(0.193092, -0.867610)
(0.194291, -0.865938)
(0.195489, -0.864257)
(0.196687, -0.862565)
(0.197885, -0.860865)
(0.199083, -0.859155)
(0.200280, -0.857436)
(0.201477, -0.855707)
(0.202673, -0.853969)
(0.203869, -0.852222)
(0.205065, -0.850465)
(0.206261, -0.848699)
(0.207456, -0.846924)
(0.208651, -0.845139)
(0.209846, -0.843345)
(0.211040, -0.841542)
(0.212234, -0.839730)
(0.213428, -0.837908)
(0.214622, -0.836078)
(0.215815, -0.834238)
(0.217008, -0.832389)
(0.218200, -0.830531)
(0.219392, -0.828664)
(0.220584, -0.826788)
(0.221776, -0.824902)
(0.222967, -0.823008)
(0.224157, -0.821105)
(0.225348, -0.819193)
(0.226538, -0.817271)
(0.227728, -0.815341)
(0.228917, -0.813402)
(0.230107, -0.811454)
(0.231295, -0.809497)
(0.232484, -0.807532)
(0.233672, -0.805557)
(0.234860, -0.803574)
(0.236047, -0.801581)
(0.237234, -0.799581)
(0.238421, -0.797571)
(0.239607, -0.795552)
(0.240793, -0.793525)
(0.241979, -0.791490)
(0.243164, -0.789445)
(0.244349, -0.787392)
(0.245533, -0.785330)
(0.246718, -0.783260)
(0.247901, -0.781181)
(0.249085, -0.779094)
(0.250268, -0.776998)
(0.251450, -0.774894)
(0.252633, -0.772781)
(0.253815, -0.770659)
(0.254996, -0.768529)
(0.256177, -0.766391)
(0.257358, -0.764245)
(0.258539, -0.762090)
(0.259719, -0.759927)
(0.260898, -0.757755)
(0.262077, -0.755575)
(0.263256, -0.753387)
(0.264435, -0.751191)
(0.265613, -0.748986)
(0.266790, -0.746773)
(0.267968, -0.744552)
(0.269144, -0.742323)
(0.270321, -0.740086)
(0.271497, -0.737841)
(0.272673, -0.735587)
(0.273848, -0.733326)
(0.275023, -0.731057)
(0.276197, -0.728779)
(0.277371, -0.726494)
(0.278545, -0.724200)
(0.279718, -0.721899)
(0.280891, -0.719590)
(0.282063, -0.717273)
(0.283235, -0.714948)
(0.284406, -0.712615)
(0.285577, -0.710275)
(0.286748, -0.707927)
(0.287918, -0.705571)
(0.289088, -0.703207)
(0.290257, -0.700836)
(0.291426, -0.698457)
(0.292595, -0.696070)
(0.293763, -0.693676)
(0.294930, -0.691274)
(0.296097, -0.688864)
(0.297264, -0.686447)
(0.298430, -0.684023)
(0.299596, -0.681591)
(0.300762, -0.679152)
(0.301926, -0.676705)
(0.303091, -0.674251)
(0.304255, -0.671789)
(0.305419, -0.669320)
(0.306582, -0.666844)
(0.307744, -0.664360)
(0.308906, -0.661870)
(0.310068, -0.659372)
(0.311229, -0.656866)
(0.312390, -0.654354)
(0.313551, -0.651834)
(0.314710, -0.649308)
(0.315870, -0.646774)
(0.317029, -0.644233)
(0.318187, -0.641685)
(0.319345, -0.639130)
(0.320503, -0.636569)
(0.321660, -0.634000)
(0.322816, -0.631424)
(0.323972, -0.628841)
(0.325128, -0.626252)
(0.326283, -0.623655)
(0.327437, -0.621052)
(0.328592, -0.618442)
(0.329745, -0.615826)
(0.330898, -0.613202)
(0.332051, -0.610572)
(0.333203, -0.607935)
(0.334355, -0.605292)
(0.335506, -0.602642)
(0.336656, -0.599985)
(0.337806, -0.597322)
(0.338956, -0.594652)
(0.340105, -0.591976)
(0.341254, -0.589293)
(0.342402, -0.586604)
(0.343549, -0.583909)
(0.344697, -0.581207)
(0.345843, -0.578499)
(0.346989, -0.575784)
(0.348135, -0.573063)
(0.349280, -0.570336)
(0.350424, -0.567603)
(0.351568, -0.564863)
(0.352711, -0.562117)
(0.353854, -0.559366)
(0.354997, -0.556608)
(0.356139, -0.553844)
(0.357280, -0.551074)
(0.358421, -0.548298)
(0.359561, -0.545515)
(0.360700, -0.542727)
(0.361840, -0.539934)
(0.362978, -0.537134)
(0.364116, -0.534328)
(0.365254, -0.531516)
(0.366391, -0.528699)
(0.367527, -0.525876)
(0.368663, -0.523047)
(0.369798, -0.520213)
(0.370933, -0.517373)
(0.372067, -0.514527)
(0.373201, -0.511675)
(0.374334, -0.508818)
(0.375467, -0.505956)
(0.376599, -0.503087)
(0.377730, -0.500214)
(0.378861, -0.497335)
(0.379991, -0.494450)
(0.381121, -0.491560)
(0.382250, -0.488665)
(0.383379, -0.485765)
(0.384507, -0.482859)
(0.385634, -0.479948)
(0.386761, -0.477031)
(0.387887, -0.474110)
(0.389013, -0.471183)
(0.390138, -0.468251)
(0.391263, -0.465314)
(0.392387, -0.462372)
(0.393510, -0.459425)
(0.394633, -0.456473)
(0.395755, -0.453516)
(0.396876, -0.450554)
(0.397997, -0.447587)
(0.399118, -0.444615)
(0.400238, -0.441638)
(0.401357, -0.438657)
(0.402475, -0.435671)
(0.403593, -0.432680)
(0.404711, -0.429684)
(0.405828, -0.426684)
(0.406944, -0.423679)
(0.408059, -0.420669)
(0.409174, -0.417655)
(0.410289, -0.414636)
(0.411403, -0.411613)
(0.412516, -0.408585)
(0.413628, -0.405553)
(0.414740, -0.402516)
(0.415851, -0.399475)
(0.416962, -0.396430)
(0.418072, -0.393380)
(0.419181, -0.390326)
(0.420290, -0.387268)
(0.421398, -0.384206)
(0.422506, -0.381139)
(0.423613, -0.378068)
(0.424719, -0.374993)
(0.425825, -0.371914)
(0.426930, -0.368831)
(0.428034, -0.365744)
(0.429138, -0.362653)
(0.430241, -0.359559)
(0.431343, -0.356460)
(0.432445, -0.353357)
(0.433546, -0.350250)
(0.434646, -0.347140)
(0.435746, -0.344026)
(0.436845, -0.340908)
(0.437944, -0.337787)
(0.439042, -0.334661)
(0.440139, -0.331533)
(0.441236, -0.328400)
(0.442331, -0.325264)
(0.443427, -0.322124)
(0.444521, -0.318981)
(0.445615, -0.315835)
(0.446708, -0.312685)
(0.447801, -0.309532)
(0.448893, -0.306375)
(0.449984, -0.303215)
(0.451075, -0.300051)
(0.452165, -0.296885)
(0.453254, -0.293715)
(0.454342, -0.290542)
(0.455430, -0.287366)
(0.456517, -0.284187)
(0.457604, -0.281004)
(0.458690, -0.277819)
(0.459775, -0.274631)
(0.460859, -0.271439)
(0.461943, -0.268245)
(0.463026, -0.265048)
(0.464108, -0.261848)
(0.465190, -0.258645)
(0.466271, -0.255439)
(0.467351, -0.252231)
(0.468431, -0.249019)
(0.469510, -0.245805)
(0.470588, -0.242589)
(0.471665, -0.239370)
(0.472742, -0.236148)
(0.473818, -0.232924)
(0.474893, -0.229697)
(0.475968, -0.226467)
(0.477042, -0.223236)
(0.478115, -0.220002)
(0.479188, -0.216765)
(0.480259, -0.213526)
(0.481330, -0.210285)
(0.482401, -0.207041)
(0.483470, -0.203796)
(0.484539, -0.200548)
(0.485607, -0.197298)
(0.486675, -0.194046)
(0.487742, -0.190791)
(0.488808, -0.187535)
(0.489873, -0.184277)
(0.490937, -0.181016)
(0.492001, -0.177754)
(0.493064, -0.174490)
(0.494127, -0.171224)
(0.495188, -0.167956)
(0.496249, -0.164686)
(0.497309, -0.161415)
(0.498368, -0.158142)
(0.499427, -0.154867)
(0.500485, -0.151590)
(0.501542, -0.148312)
(0.502598, -0.145032)
(0.503654, -0.141751)
(0.504709, -0.138468)
(0.505763, -0.135184)
(0.506816, -0.131898)
(0.507869, -0.128611)
(0.508921, -0.125322)
(0.509972, -0.122032)
(0.511022, -0.118741)
(0.512072, -0.115449)
(0.513120, -0.112155)
(0.514168, -0.108860)
(0.515216, -0.105564)
(0.516262, -0.102267)
(0.517308, -0.098969)
(0.518353, -0.095670)
(0.519397, -0.092370)
(0.520440, -0.089068)
(0.521483, -0.085766)
(0.522525, -0.082463)
(0.523566, -0.079159)
(0.524606, -0.075855)
(0.525645, -0.072549)
(0.526684, -0.069243)
(0.527722, -0.065936)
(0.528759, -0.062628)
(0.529795, -0.059320)
(0.530831, -0.056011)
(0.531866, -0.052701)
(0.532900, -0.049391)
(0.533933, -0.046081)
(0.534965, -0.042770)
(0.535997, -0.039458)
(0.537027, -0.036147)
(0.538057, -0.032834)
(0.539087, -0.029522)
(0.540115, -0.026209)
(0.541142, -0.022896)
(0.542169, -0.019583)
(0.543195, -0.016270)
(0.544220, -0.012956)
(0.545244, -0.009642)
(0.546268, -0.006329)
(0.547291, -0.003015)
(0.548312, 0.000299)
(0.549333, 0.003612)
(0.550354, 0.006926)
(0.551373, 0.010239)
(0.552392, 0.013553)
(0.553409, 0.016866)
(0.554426, 0.020179)
(0.555442, 0.023491)
(0.556457, 0.026803)
(0.557472, 0.030115)
(0.558485, 0.033427)
(0.559498, 0.036738)
(0.560510, 0.040049)
(0.561521, 0.043359)
(0.562531, 0.046669)
(0.563541, 0.049978)
(0.564549, 0.053287)
(0.565557, 0.056595)
(0.566564, 0.059902)
(0.567570, 0.063208)
(0.568575, 0.066514)
(0.569579, 0.069819)
(0.570583, 0.073123)
(0.571585, 0.076427)
(0.572587, 0.079729)
(0.573588, 0.083031)
(0.574588, 0.086332)
(0.575587, 0.089631)
(0.576586, 0.092930)
(0.577583, 0.096227)
(0.578580, 0.099524)
(0.579575, 0.102819)
(0.580570, 0.106113)
(0.581564, 0.109406)
(0.582557, 0.112698)
(0.583550, 0.115988)
(0.584541, 0.119277)
(0.585532, 0.122565)
(0.586521, 0.125851)
(0.587510, 0.129136)
(0.588498, 0.132420)
(0.589485, 0.135702)
(0.590471, 0.138982)
(0.591456, 0.142261)
(0.592441, 0.145538)
(0.593424, 0.148814)
(0.594407, 0.152088)
(0.595388, 0.155360)
(0.596369, 0.158630)
(0.597349, 0.161899)
(0.598328, 0.165166)
(0.599306, 0.168431)
(0.600284, 0.171694)
(0.601260, 0.174955)
(0.602235, 0.178214)
(0.603210, 0.181471)
(0.604184, 0.184726)
(0.605156, 0.187979)
(0.606128, 0.191230)
(0.607099, 0.194479)
(0.608069, 0.197726)
(0.609038, 0.200970)
(0.610006, 0.204212)
(0.610974, 0.207452)
(0.611940, 0.210689)
(0.612906, 0.213925)
(0.613870, 0.217157)
(0.614834, 0.220388)
(0.615796, 0.223615)
(0.616758, 0.226841)
(0.617719, 0.230064)
(0.618679, 0.233284)
(0.619638, 0.236501)
(0.620596, 0.239716)
(0.621553, 0.242929)
(0.622510, 0.246138)
(0.623465, 0.249345)
(0.624419, 0.252549)
(0.625373, 0.255750)
(0.626325, 0.258949)
(0.627277, 0.262144)
(0.628228, 0.265337)
(0.629177, 0.268527)
(0.630126, 0.271713)
(0.631074, 0.274897)
(0.632021, 0.278077)
(0.632967, 0.281255)
(0.633912, 0.284429)
(0.634856, 0.287600)
(0.635799, 0.290768)
(0.636741, 0.293932)
(0.637682, 0.297094)
(0.638623, 0.300252)
(0.639562, 0.303407)
(0.640500, 0.306558)
(0.641438, 0.309706)
(0.642374, 0.312850)
(0.643310, 0.315991)
(0.644244, 0.319129)
(0.645178, 0.322263)
(0.646110, 0.325393)
(0.647042, 0.328520)
(0.647973, 0.331643)
(0.648902, 0.334762)
(0.649831, 0.337878)
(0.650759, 0.340990)
(0.651686, 0.344098)
(0.652611, 0.347202)
(0.653536, 0.350302)
(0.654460, 0.353399)
(0.655383, 0.356491)
(0.656305, 0.359580)
(0.657226, 0.362665)
(0.658146, 0.365745)
(0.659065, 0.368822)
(0.659983, 0.371894)
(0.660900, 0.374962)
(0.661816, 0.378026)
(0.662731, 0.381086)
(0.663645, 0.384142)
(0.664558, 0.387193)
(0.665470, 0.390240)
(0.666381, 0.393283)
(0.667291, 0.396321)
(0.668200, 0.399355)
(0.669108, 0.402385)
(0.670015, 0.405410)
(0.670921, 0.408431)
(0.671826, 0.411447)
(0.672730, 0.414458)
(0.673634, 0.417465)
(0.674536, 0.420467)
(0.675437, 0.423465)
(0.676337, 0.426458)
(0.677236, 0.429446)
(0.678134, 0.432429)
(0.679031, 0.435408)
(0.679927, 0.438382)
(0.680822, 0.441350)
(0.681716, 0.444314)
(0.682609, 0.447273)
(0.683501, 0.450228)
(0.684391, 0.453177)
(0.685281, 0.456121)
(0.686170, 0.459060)
(0.687058, 0.461994)
(0.687945, 0.464922)
(0.688831, 0.467846)
(0.689715, 0.470764)
(0.690599, 0.473678)
(0.691482, 0.476586)
(0.692364, 0.479488)
(0.693244, 0.482386)
(0.694124, 0.485278)
(0.695002, 0.488164)
(0.695880, 0.491046)
(0.696756, 0.493921)
(0.697632, 0.496792)
(0.698506, 0.499656)
(0.699380, 0.502516)
(0.700252, 0.505369)
(0.701123, 0.508217)
(0.701993, 0.511060)
(0.702863, 0.513897)
(0.703731, 0.516728)
(0.704598, 0.519553)
(0.705464, 0.522373)
(0.706329, 0.525186)
(0.707193, 0.527994)
(0.708056, 0.530797)
(0.708917, 0.533593)
(0.709778, 0.536383)
(0.710638, 0.539168)
(0.711497, 0.541946)
(0.712354, 0.544719)
(0.713211, 0.547485)
(0.714066, 0.550245)
(0.714920, 0.552999)
(0.715774, 0.555748)
(0.716626, 0.558490)
(0.717477, 0.561225)
(0.718327, 0.563955)
(0.719176, 0.566678)
(0.720024, 0.569395)
(0.720871, 0.572106)
(0.721717, 0.574810)
(0.722562, 0.577508)
(0.723405, 0.580200)
(0.724248, 0.582885)
(0.725090, 0.585564)
(0.725930, 0.588236)
(0.726769, 0.590902)
(0.727608, 0.593561)
(0.728445, 0.596214)
(0.729281, 0.598860)
(0.730116, 0.601499)
(0.730950, 0.604132)
(0.731782, 0.606758)
(0.732614, 0.609377)
(0.733445, 0.611990)
(0.734274, 0.614596)
(0.735103, 0.617195)
(0.735930, 0.619787)
(0.736756, 0.622372)
(0.737582, 0.624951)
(0.738406, 0.627522)
(0.739229, 0.630087)
(0.740050, 0.632645)
(0.740871, 0.635195)
(0.741691, 0.637739)
(0.742509, 0.640275)
(0.743327, 0.642805)
(0.744143, 0.645327)
(0.744958, 0.647842)
(0.745772, 0.650350)
(0.746585, 0.652851)
(0.747397, 0.655345)
(0.748208, 0.657831)
(0.749017, 0.660310)
(0.749826, 0.662782)
(0.750633, 0.665246)
(0.751440, 0.667703)
(0.752245, 0.670153)
(0.753049, 0.672595)
(0.753852, 0.675030)
(0.754653, 0.677457)
(0.755454, 0.679877)
(0.756254, 0.682290)
(0.757052, 0.684694)
(0.757849, 0.687092)
(0.758645, 0.689481)
(0.759441, 0.691863)
(0.760234, 0.694238)
(0.761027, 0.696604)
(0.761819, 0.698963)
(0.762609, 0.701314)
(0.763399, 0.703658)
(0.764187, 0.705994)
(0.764974, 0.708321)
(0.765760, 0.710641)
(0.766544, 0.712954)
(0.767328, 0.715258)
(0.768111, 0.717554)
(0.768892, 0.719843)
(0.769672, 0.722123)
(0.770451, 0.724396)
(0.771229, 0.726660)
(0.772006, 0.728917)
(0.772781, 0.731165)
(0.773556, 0.733405)
(0.774329, 0.735638)
(0.775101, 0.737862)
(0.775872, 0.740078)
(0.776642, 0.742285)
(0.777411, 0.744485)
(0.778178, 0.746676)
(0.778945, 0.748859)
(0.779710, 0.751034)
(0.780474, 0.753200)
(0.781237, 0.755358)
(0.781998, 0.757508)
(0.782759, 0.759650)
(0.783518, 0.761783)
(0.784276, 0.763907)
(0.785033, 0.766023)
(0.785789, 0.768131)
(0.786544, 0.770230)
(0.787297, 0.772321)
(0.788050, 0.774403)
(0.788801, 0.776476)
(0.789551, 0.778541)
(0.790300, 0.780598)
(0.791047, 0.782646)
(0.791794, 0.784685)
